x,y,z,date,designator,x_led,y_led,time_delta
7139,2477,530,2023-08-27T12:11:24.454000+00:00,U11,7024,2448,160
7074,2501,530,2023-08-27T12:11:24.654000+00:00,U11,7024,2448,200
6997,2523,531,2023-08-27T12:11:24.853000+00:00,U11,7024,2448,199
6814,2556,532,2023-08-27T12:11:25.174000+00:00,U12,6592,2505,321
6703,2573,532,2023-08-27T12:11:25.554000+00:00,U12,6592,2505,380
6629,2583,532,2023-08-27T12:11:25.714000+00:00,U12,6592,2505,160
6572,2591,532,2023-08-27T12:11:25.834000+00:00,U12,6592,2505,120
6434,2608,532,2023-08-27T12:11:26.114000+00:00,U12,6592,2505,280
6331,2620,533,2023-08-27T12:11:26.314000+00:00,U13,6159,2530,200
6159,2634,533,2023-08-27T12:11:26.574000+00:00,U13,6159,2530,260
5921,2641,534,2023-08-27T12:11:27.014000+00:00,U14,5725,2525,440
5756,2637,535,2023-08-27T12:11:27.334000+00:00,U14,5725,2525,320
5623,2629,536,2023-08-27T12:11:27.554000+00:00,U14,5725,2525,220
5475,2617,536,2023-08-27T12:11:27.794000+00:00,U15,5288,2489,240
5413,2610,537,2023-08-27T12:11:27.894000+00:00,U15,5288,2489,100
5226,2586,537,2023-08-27T12:11:28.194000+00:00,U15,5288,2489,300
5086,2564,538,2023-08-27T12:11:28.414000+00:00,U15,5288,2489,220
4841,2513,539,2023-08-27T12:11:28.654000+00:00,U16,4857,2434,240
4777,2497,539,2023-08-27T12:11:28.894000+00:00,U16,4857,2434,240
4556,2440,541,2023-08-27T12:11:29.234000+00:00,U17,4429,2356,340
4399,2394,543,2023-08-27T12:11:29.474000+00:00,U17,4429,2356,240
4202,2331,547,2023-08-27T12:11:29.694000+00:00,U18,4004,2249,220
4044,2274,550,2023-08-27T12:11:30.014000+00:00,U18,4004,2249,320
3906,2223,551,2023-08-27T12:11:30.234000+00:00,U18,4004,2249,220
3672,2137,553,2023-08-27T12:11:30.414000+00:00,U19,3592,2122,180
3524,2091,552,2023-08-27T12:11:30.774000+00:00,U19,3592,2122,360
3375,2046,551,2023-08-27T12:11:30.994000+00:00,U20,3181,1977,220
3260,2010,549,2023-08-27T12:11:31.174000+00:00,U20,3181,1977,180
2991,1918,542,2023-08-27T12:11:31.554000+00:00,U20,3181,1977,380
2536,1728,529,2023-08-27T12:11:32.374000+00:00,U22,2387,1624,820
2414,1669,526,2023-08-27T12:11:32.674000+00:00,U22,2387,1624,300
2361,1642,524,2023-08-27T12:11:32.814000+00:00,U22,2387,1624,140
2273,1599,523,2023-08-27T12:11:33.074000+00:00,U22,2387,1624,260
2181,1562,522,2023-08-27T12:11:33.334000+00:00,U22,2387,1624,260
